[I 2026-09-11 12:21:07,189] A new study created in RDB with name: chime_first_svae_opt
[I 2026-09-11 12:37:56,390] Trial 58 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 686, 'latent_dim': 37, 'beta': 1.9942837835680371, 'gamma': 0.8608662595029997, 'dropout_rate': 0.37944832116034394, 'lr': 0.005006377993941508, 'scheduler_patience': 3, 'class_weight': 0.43142458500703906, 'activation': 'ELU', 'classification_multiplier': 7806.269863226108}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:38:12,491] Trial 59 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 937, 'latent_dim': 9, 'beta': 1.1299194332708657, 'gamma': 0.9770080444789523, 'dropout_rate': 0.40333094395657715, 'lr': 0.007424045541277586, 'scheduler_patience': 3, 'class_weight': 0.8077878845487761, 'activation': 'GELU', 'classification_multiplier': 9501.02664181067}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:38:28,854] Trial 60 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 1047, 'latent_dim': 16, 'beta': 1.279691419255991, 'gamma': 0.9016786146635838, 'dropout_rate': 0.30656816262713826, 'lr': 0.005683491773373444, 'scheduler_patience': 2, 'class_weight': 0.7492088925361996, 'activation': 'ELU', 'classification_multiplier': 10760.10580991924}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:38:45,140] Trial 61 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 1048, 'latent_dim': 17, 'beta': 1.2993840907840015, 'gamma': 0.9209099197828501, 'dropout_rate': 0.3113349090995778, 'lr': 0.005757055259849325, 'scheduler_patience': 2, 'class_weight': 0.7512262106970025, 'activation': 'ELU', 'classification_multiplier': 10778.42069903358}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:39:01,248] Trial 62 finished with value: 0.9157894736842106 and parameters: {'hidden_dim': 811, 'latent_dim': 12, 'beta': 0.9929445081999225, 'gamma': 0.7925234467273232, 'dropout_rate': 0.3351898472127926, 'lr': 0.006195898532415585, 'scheduler_patience': 2, 'class_weight': 0.6578410958740906, 'activation': 'ELU', 'classification_multiplier': 11404.90845684171}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:39:17,256] Trial 63 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 634, 'latent_dim': 16, 'beta': 1.478244099364055, 'gamma': 1.042690285427111, 'dropout_rate': 0.2812569629120952, 'lr': 0.005473726478199115, 'scheduler_patience': 2, 'class_weight': 0.7025013217128333, 'activation': 'ELU', 'classification_multiplier': 9692.271536147413}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:39:33,651] Trial 64 finished with value: 0.919298245614035 and parameters: {'hidden_dim': 1047, 'latent_dim': 19, 'beta': 1.932779404398054, 'gamma': 0.6954850200399935, 'dropout_rate': 0.3650332685850185, 'lr': 0.006979272601887066, 'scheduler_patience': 3, 'class_weight': 0.7608638217268368, 'activation': 'ELU', 'classification_multiplier': 10244.739711722286}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:39:49,873] Trial 65 finished with value: 0.9017543859649123 and parameters: {'hidden_dim': 916, 'latent_dim': 14, 'beta': 0.8453457160683815, 'gamma': 0.8687753900871379, 'dropout_rate': 0.2613356282813444, 'lr': 0.0049976365726735784, 'scheduler_patience': 2, 'class_weight': 0.5527533489089775, 'activation': 'ReLU', 'classification_multiplier': 11169.176466297402}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:40:05,918] Trial 66 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 489, 'latent_dim': 9, 'beta': 1.2455452135648921, 'gamma': 0.5840720459536671, 'dropout_rate': 0.3047660279864801, 'lr': 0.0061573002674797424, 'scheduler_patience': 3, 'class_weight': 0.8122584214306919, 'activation': 'ELU', 'classification_multiplier': 10703.976002089232}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:40:22,383] Trial 67 finished with value: 0.9105263157894737 and parameters: {'hidden_dim': 1164, 'latent_dim': 22, 'beta': 1.5400149417533258, 'gamma': 1.3314246848793267, 'dropout_rate': 0.2220704269855494, 'lr': 0.004282101781039717, 'scheduler_patience': 4, 'class_weight': 0.5066619700991448, 'activation': 'LeakyReLU', 'classification_multiplier': 11979.647560590389}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:40:38,676] Trial 68 finished with value: 0.912280701754386 and parameters: {'hidden_dim': 991, 'latent_dim': 12, 'beta': 1.3837125780016475, 'gamma': 1.0904229170295674, 'dropout_rate': 0.44773429793029496, 'lr': 0.00715497654592365, 'scheduler_patience': 3, 'class_weight': 0.8882239128664212, 'activation': 'ELU', 'classification_multiplier': 9228.282947205977}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:40:55,313] Trial 69 finished with value: 0.9192982456140352 and parameters: {'hidden_dim': 1384, 'latent_dim': 7, 'beta': 0.6684749497096198, 'gamma': 0.7872449069091014, 'dropout_rate': 0.32531300016571635, 'lr': 0.004772396132085138, 'scheduler_patience': 4, 'class_weight': 0.4562424692818267, 'activation': 'ELU', 'classification_multiplier': 12658.899092462003}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:41:11,395] Trial 70 finished with value: 0.9070175438596492 and parameters: {'hidden_dim': 859, 'latent_dim': 10, 'beta': 1.096927674376207, 'gamma': 0.968733806247185, 'dropout_rate': 0.25216781296055396, 'lr': 0.008868808606479815, 'scheduler_patience': 2, 'class_weight': 0.6379817518785031, 'activation': 'SELU', 'classification_multiplier': 14997.041784335872}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:41:27,445] Trial 71 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 624, 'latent_dim': 16, 'beta': 1.4721837539334122, 'gamma': 1.0578228078667462, 'dropout_rate': 0.2820185778902638, 'lr': 0.005374711202442979, 'scheduler_patience': 2, 'class_weight': 0.7081874261809901, 'activation': 'ELU', 'classification_multiplier': 9683.50997545087}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:41:43,600] Trial 72 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 539, 'latent_dim': 18, 'beta': 1.4201899794515618, 'gamma': 1.1505295673318525, 'dropout_rate': 0.2809364987695891, 'lr': 0.0057039436838232154, 'scheduler_patience': 2, 'class_weight': 0.710505624006793, 'activation': 'ELU', 'classification_multiplier': 10426.43719253913}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:41:59,725] Trial 73 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 655, 'latent_dim': 16, 'beta': 0.9816997608449992, 'gamma': 1.004495627572383, 'dropout_rate': 0.2901352511602012, 'lr': 0.005574708622935749, 'scheduler_patience': 2, 'class_weight': 0.780402018869813, 'activation': 'ELU', 'classification_multiplier': 8873.643412180601}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:42:16,272] Trial 74 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 1246, 'latent_dim': 14, 'beta': 1.6516218753530034, 'gamma': 0.8861258572864407, 'dropout_rate': 0.24267224134777296, 'lr': 0.005942262237793407, 'scheduler_patience': 2, 'class_weight': 0.7451960066530616, 'activation': 'ELU', 'classification_multiplier': 10050.373942921766}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:42:32,268] Trial 75 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 428, 'latent_dim': 21, 'beta': 1.554910432352453, 'gamma': 1.0253273984335833, 'dropout_rate': 0.2655668047749444, 'lr': 0.005187935447554854, 'scheduler_patience': 3, 'class_weight': 0.6735887188521954, 'activation': 'ELU', 'classification_multiplier': 11214.707249322297}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:42:48,308] Trial 76 finished with value: 0.9105263157894736 and parameters: {'hidden_dim': 770, 'latent_dim': 19, 'beta': 1.1801713950953991, 'gamma': 1.2323307819284555, 'dropout_rate': 0.2744409265407949, 'lr': 0.006376016886043514, 'scheduler_patience': 3, 'class_weight': 0.5995417251527698, 'activation': 'GELU', 'classification_multiplier': 9822.26667939486}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:43:04,446] Trial 77 finished with value: 0.9140350877192982 and parameters: {'hidden_dim': 831, 'latent_dim': 5, 'beta': 1.299682538847868, 'gamma': 0.9265964490810873, 'dropout_rate': 0.3374370585743632, 'lr': 0.006625022812583241, 'scheduler_patience': 2, 'class_weight': 0.8336233163991718, 'activation': 'ELU', 'classification_multiplier': 9402.888371838142}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:43:20,654] Trial 78 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 737, 'latent_dim': 12, 'beta': 1.8305404291864735, 'gamma': 0.7826929867999164, 'dropout_rate': 0.20326000109355374, 'lr': 0.0046802975506884245, 'scheduler_patience': 3, 'class_weight': 0.7216094399839688, 'activation': 'ELU', 'classification_multiplier': 11574.950708186088}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:43:36,569] Trial 79 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 348, 'latent_dim': 15, 'beta': 1.761538845768046, 'gamma': 1.4212097918479676, 'dropout_rate': 0.17647737058702828, 'lr': 0.007681246446697768, 'scheduler_patience': 4, 'class_weight': 0.9328269193215883, 'activation': 'ELU', 'classification_multiplier': 10758.551142979391}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:43:53,058] Trial 80 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 1117, 'latent_dim': 24, 'beta': 1.9627735816911593, 'gamma': 0.4939293937688091, 'dropout_rate': 0.30368500863256914, 'lr': 0.008163933891285696, 'scheduler_patience': 2, 'class_weight': 0.6957889267519305, 'activation': 'ELU', 'classification_multiplier': 10326.280072943027}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:44:09,107] Trial 81 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 562, 'latent_dim': 18, 'beta': 1.388306789535285, 'gamma': 1.1477907290722396, 'dropout_rate': 0.2852896636174001, 'lr': 0.005591735218212379, 'scheduler_patience': 2, 'class_weight': 0.6605965157910008, 'activation': 'ELU', 'classification_multiplier': 5080.69252086928}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:44:25,194] Trial 82 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 491, 'latent_dim': 18, 'beta': 1.477521350006321, 'gamma': 0.9920195106825765, 'dropout_rate': 0.27224218996111005, 'lr': 0.005926543927808659, 'scheduler_patience': 2, 'class_weight': 0.7750533659969635, 'activation': 'ELU', 'classification_multiplier': 10485.466149700762}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:44:41,221] Trial 83 finished with value: 0.9157894736842106 and parameters: {'hidden_dim': 550, 'latent_dim': 20, 'beta': 1.4155927208548176, 'gamma': 1.5660453437317123, 'dropout_rate': 0.3214996948297291, 'lr': 0.004479521436222893, 'scheduler_patience': 2, 'class_weight': 0.7251314273060722, 'activation': 'ELU', 'classification_multiplier': 9693.929923190506}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:44:57,638] Trial 84 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 1078, 'latent_dim': 21, 'beta': 0.5004346775631643, 'gamma': 1.1308091801493034, 'dropout_rate': 0.2447914102593701, 'lr': 0.005383646758585158, 'scheduler_patience': 2, 'class_weight': 0.8231119854346501, 'activation': 'ELU', 'classification_multiplier': 10143.15207821363}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:45:13,735] Trial 85 finished with value: 0.9 and parameters: {'hidden_dim': 619, 'latent_dim': 16, 'beta': 1.6490527959078252, 'gamma': 0.8980241005679394, 'dropout_rate': 0.23061998086648544, 'lr': 0.006812194931327961, 'scheduler_patience': 7, 'class_weight': 0.8596050575027645, 'activation': 'ReLU', 'classification_multiplier': 10544.389125665863}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:45:29,929] Trial 86 finished with value: 0.9105263157894737 and parameters: {'hidden_dim': 691, 'latent_dim': 22, 'beta': 1.821997769858323, 'gamma': 0.7358482880235186, 'dropout_rate': 0.1355012964727949, 'lr': 0.009623578219873065, 'scheduler_patience': 3, 'class_weight': 0.7967814492333509, 'activation': 'LeakyReLU', 'classification_multiplier': 11017.143118434053}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:45:46,236] Trial 87 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 981, 'latent_dim': 19, 'beta': 1.594173075044735, 'gamma': 1.2785316751208402, 'dropout_rate': 0.2949967636861721, 'lr': 0.007335010596978811, 'scheduler_patience': 2, 'class_weight': 0.6991435384385508, 'activation': 'ELU', 'classification_multiplier': 11990.740256583504}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:46:02,369] Trial 88 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 916, 'latent_dim': 9, 'beta': 1.889909274331044, 'gamma': 0.6536682179406279, 'dropout_rate': 0.11876836738365319, 'lr': 0.0039569957822129746, 'scheduler_patience': 5, 'class_weight': 0.6153013469803603, 'activation': 'ELU', 'classification_multiplier': 12400.004095356328}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:46:18,410] Trial 89 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 536, 'latent_dim': 17, 'beta': 0.7904595892662614, 'gamma': 0.818059916981682, 'dropout_rate': 0.31275495282659244, 'lr': 0.0013259954193778553, 'scheduler_patience': 3, 'class_weight': 0.5830692874128435, 'activation': 'ELU', 'classification_multiplier': 8592.533177681906}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:46:34,337] Trial 90 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 416, 'latent_dim': 14, 'beta': 1.3206858593573285, 'gamma': 0.9510318693968209, 'dropout_rate': 0.3492991561694512, 'lr': 0.004941506750144974, 'scheduler_patience': 4, 'class_weight': 0.5301011198747976, 'activation': 'SELU', 'classification_multiplier': 9255.979985015107}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:46:50,152] Trial 91 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 262, 'latent_dim': 15, 'beta': 1.7608346640877117, 'gamma': 1.493422036757866, 'dropout_rate': 0.1566894670762197, 'lr': 0.007736590335140353, 'scheduler_patience': 4, 'class_weight': 0.91482089695393, 'activation': 'ELU', 'classification_multiplier': 10845.17110972731}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:47:06,078] Trial 92 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 381, 'latent_dim': 11, 'beta': 1.6937898845036614, 'gamma': 1.3995244618465335, 'dropout_rate': 0.17635463773827548, 'lr': 0.008411803310729035, 'scheduler_patience': 6, 'class_weight': 0.9713531072169942, 'activation': 'ELU', 'classification_multiplier': 10743.069133864823}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:47:21,978] Trial 93 finished with value: 0.919298245614035 and parameters: {'hidden_dim': 302, 'latent_dim': 18, 'beta': 1.9637628188117742, 'gamma': 1.443579079050839, 'dropout_rate': 0.1456580536295311, 'lr': 0.006346195691042133, 'scheduler_patience': 4, 'class_weight': 0.9568521522448143, 'activation': 'ELU', 'classification_multiplier': 11264.61224380378}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:47:37,919] Trial 94 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 339, 'latent_dim': 13, 'beta': 1.438525843649014, 'gamma': 1.1899091016027268, 'dropout_rate': 0.2522890088162416, 'lr': 0.007067883579665696, 'scheduler_patience': 2, 'class_weight': 0.8644523689465295, 'activation': 'ELU', 'classification_multiplier': 9916.115484962365}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:47:53,928] Trial 95 finished with value: 0.919298245614035 and parameters: {'hidden_dim': 470, 'latent_dim': 15, 'beta': 1.7952214293575943, 'gamma': 1.662875598587545, 'dropout_rate': 0.18596212484554453, 'lr': 0.008013372537904581, 'scheduler_patience': 5, 'class_weight': 0.7623211788489921, 'activation': 'ELU', 'classification_multiplier': 10348.067579143313}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:48:09,719] Trial 96 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 182, 'latent_dim': 17, 'beta': 1.9955031633145603, 'gamma': 1.069022495400674, 'dropout_rate': 0.22482385012477452, 'lr': 0.005625334612133304, 'scheduler_patience': 3, 'class_weight': 0.30643068328047535, 'activation': 'ELU', 'classification_multiplier': 9554.568856622498}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:48:26,098] Trial 97 finished with value: 0.9140350877192982 and parameters: {'hidden_dim': 1178, 'latent_dim': 7, 'beta': 1.5318480435376676, 'gamma': 1.5936689854657509, 'dropout_rate': 0.2154295902138259, 'lr': 0.008595882851571767, 'scheduler_patience': 4, 'class_weight': 0.7306936512267324, 'activation': 'GELU', 'classification_multiplier': 11504.103378585149}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:48:42,420] Trial 98 finished with value: 0.9157894736842106 and parameters: {'hidden_dim': 1038, 'latent_dim': 10, 'beta': 1.89068031703838, 'gamma': 1.0340861135914534, 'dropout_rate': 0.1640368550919692, 'lr': 0.005843890774483725, 'scheduler_patience': 2, 'class_weight': 0.9453060819249741, 'activation': 'ELU', 'classification_multiplier': 10645.253497334115}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:48:58,531] Trial 99 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 775, 'latent_dim': 8, 'beta': 0.8492459864797202, 'gamma': 1.3368245129224499, 'dropout_rate': 0.2672876469745759, 'lr': 0.006521974429169202, 'scheduler_patience': 3, 'class_weight': 0.36997675166934396, 'activation': 'ELU', 'classification_multiplier': 10960.293724928288}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:49:14,978] Trial 100 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 1224, 'latent_dim': 16, 'beta': 1.7404306630871995, 'gamma': 1.2360322595904663, 'dropout_rate': 0.3662076254927936, 'lr': 0.005195604207614327, 'scheduler_patience': 4, 'class_weight': 0.4526720898965002, 'activation': 'ELU', 'classification_multiplier': 8816.005593275722}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:49:30,995] Trial 101 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 421, 'latent_dim': 14, 'beta': 1.2994588094746415, 'gamma': 0.9626587802099422, 'dropout_rate': 0.3481034223435327, 'lr': 0.004280030782359047, 'scheduler_patience': 4, 'class_weight': 0.41429371025293077, 'activation': 'SELU', 'classification_multiplier': 9336.1320578017}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:49:46,968] Trial 102 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 406, 'latent_dim': 12, 'beta': 1.2102301141858849, 'gamma': 1.0926992129327262, 'dropout_rate': 0.37421253690593487, 'lr': 0.0060721250510637585, 'scheduler_patience': 4, 'class_weight': 0.5226542940322754, 'activation': 'SELU', 'classification_multiplier': 10181.089282347006}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:50:05,178] Trial 103 finished with value: 0.9017543859649123 and parameters: {'hidden_dim': 2006, 'latent_dim': 40, 'beta': 1.2687395486583732, 'gamma': 1.6946096214603785, 'dropout_rate': 0.3931304165806384, 'lr': 0.004854217859902173, 'scheduler_patience': 4, 'class_weight': 0.4954221643825143, 'activation': 'SELU', 'classification_multiplier': 9096.680367117382}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:50:21,239] Trial 104 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 528, 'latent_dim': 14, 'beta': 1.3391824425720285, 'gamma': 0.9595962253877771, 'dropout_rate': 0.3444659739505288, 'lr': 0.007545932507030195, 'scheduler_patience': 5, 'class_weight': 0.5363645537367149, 'activation': 'SELU', 'classification_multiplier': 9174.770526756403}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:50:37,205] Trial 105 finished with value: 0.9263157894736841 and parameters: {'hidden_dim': 353, 'latent_dim': 13, 'beta': 1.5862716835749928, 'gamma': 0.8961571498537326, 'dropout_rate': 0.2986813434813644, 'lr': 0.005056598649440774, 'scheduler_patience': 4, 'class_weight': 0.6777757642923548, 'activation': 'SELU', 'classification_multiplier': 9939.539892650493}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:50:53,154] Trial 106 finished with value: 0.9087719298245615 and parameters: {'hidden_dim': 314, 'latent_dim': 11, 'beta': 1.9268144995275904, 'gamma': 0.897427088405575, 'dropout_rate': 0.4308152109991505, 'lr': 0.0036943040088330678, 'scheduler_patience': 3, 'class_weight': 0.6759102966061483, 'activation': 'ReLU', 'classification_multiplier': 9886.000808326993}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:51:09,343] Trial 107 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 885, 'latent_dim': 13, 'beta': 1.5898300098858373, 'gamma': 1.0060102009809613, 'dropout_rate': 0.2807075316222027, 'lr': 0.005371565886090422, 'scheduler_patience': 2, 'class_weight': 0.7365868343801025, 'activation': 'ELU', 'classification_multiplier': 10399.711357437145}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:51:25,291] Trial 108 finished with value: 0.9140350877192982 and parameters: {'hidden_dim': 365, 'latent_dim': 20, 'beta': 1.6892981099628384, 'gamma': 1.5394092052070163, 'dropout_rate': 0.2939560272626047, 'lr': 0.0068484305770024016, 'scheduler_patience': 2, 'class_weight': 0.6488875792738927, 'activation': 'LeakyReLU', 'classification_multiplier': 9670.82673279079}. Best is trial 24 with value: 0.9263157894736841.
[I 2026-09-11 12:51:41,361] Trial 109 finished with value: 0.9298245614035089 and parameters: {'hidden_dim': 584, 'latent_dim': 12, 'beta': 1.50292449438144, 'gamma': 0.8461310246608078, 'dropout_rate': 0.19854523572793426, 'lr': 0.005127796444977967, 'scheduler_patience': 5, 'class_weight': 0.7036860527084547, 'activation': 'ELU', 'classification_multiplier': 11172.398880921432}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:51:57,422] Trial 110 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 582, 'latent_dim': 10, 'beta': 1.5082328586092622, 'gamma': 0.8336058616568782, 'dropout_rate': 0.3054912351538849, 'lr': 0.005116848848492332, 'scheduler_patience': 5, 'class_weight': 0.6317218083368603, 'activation': 'ELU', 'classification_multiplier': 11307.318917597386}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:52:13,576] Trial 111 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 647, 'latent_dim': 9, 'beta': 1.4410701251479971, 'gamma': 0.7006600878497484, 'dropout_rate': 0.1689156452884483, 'lr': 0.004653199662124621, 'scheduler_patience': 5, 'class_weight': 0.7101232491463201, 'activation': 'ELU', 'classification_multiplier': 11799.817306088182}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:52:29,661] Trial 112 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 475, 'latent_dim': 11, 'beta': 1.3887113888461424, 'gamma': 0.8091958885426347, 'dropout_rate': 0.19559030992604876, 'lr': 0.00572262404080567, 'scheduler_patience': 5, 'class_weight': 0.7536729918522626, 'activation': 'ELU', 'classification_multiplier': 11013.352193396553}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:52:45,457] Trial 113 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 133, 'latent_dim': 15, 'beta': 1.564679843023012, 'gamma': 0.7671439412540533, 'dropout_rate': 0.20301071283312636, 'lr': 0.005437496368666116, 'scheduler_patience': 5, 'class_weight': 0.7896140043792713, 'activation': 'ELU', 'classification_multiplier': 10654.199520353199}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:53:01,839] Trial 114 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 1128, 'latent_dim': 13, 'beta': 1.5112877451615716, 'gamma': 0.8660580372709308, 'dropout_rate': 0.4765100195242494, 'lr': 0.005087667901348643, 'scheduler_patience': 6, 'class_weight': 0.6806030407485919, 'activation': 'ELU', 'classification_multiplier': 9974.099603783834}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:53:18,021] Trial 115 finished with value: 0.912280701754386 and parameters: {'hidden_dim': 952, 'latent_dim': 17, 'beta': 1.4655008270728567, 'gamma': 0.9292838930616999, 'dropout_rate': 0.1887377381551738, 'lr': 0.0072489690710516915, 'scheduler_patience': 4, 'class_weight': 0.7702280493385384, 'activation': 'ELU', 'classification_multiplier': 11116.152311054888}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:53:34,152] Trial 116 finished with value: 0.9280701754385965 and parameters: {'hidden_dim': 692, 'latent_dim': 23, 'beta': 1.639986074181147, 'gamma': 0.4241754451170613, 'dropout_rate': 0.25798295565981083, 'lr': 0.006103083185841301, 'scheduler_patience': 3, 'class_weight': 0.7435432540532665, 'activation': 'ELU', 'classification_multiplier': 10223.511758340237}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:53:50,323] Trial 117 finished with value: 0.9263157894736841 and parameters: {'hidden_dim': 700, 'latent_dim': 23, 'beta': 0.2935066005032132, 'gamma': 0.5515643868459266, 'dropout_rate': 0.2396722988890299, 'lr': 0.0060654983766068975, 'scheduler_patience': 3, 'class_weight': 0.71015207990737, 'activation': 'ELU', 'classification_multiplier': 10194.013380486289}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:54:06,467] Trial 118 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 718, 'latent_dim': 23, 'beta': 0.16231263356050207, 'gamma': 0.41706831056274285, 'dropout_rate': 0.23514773758455876, 'lr': 0.006262187103406551, 'scheduler_patience': 3, 'class_weight': 0.7435164399481551, 'activation': 'SELU', 'classification_multiplier': 10189.128546906693}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:54:22,543] Trial 119 finished with value: 0.9105263157894736 and parameters: {'hidden_dim': 801, 'latent_dim': 23, 'beta': 0.26803789449817317, 'gamma': 0.27592790388309435, 'dropout_rate': 0.21390472152837853, 'lr': 0.006025886762780998, 'scheduler_patience': 3, 'class_weight': 0.6635403915646312, 'activation': 'GELU', 'classification_multiplier': 9531.407775432668}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:54:38,605] Trial 120 finished with value: 0.919298245614035 and parameters: {'hidden_dim': 614, 'latent_dim': 25, 'beta': 0.38372349395680355, 'gamma': 0.5488258210429772, 'dropout_rate': 0.2580707910506926, 'lr': 0.004349700780392993, 'scheduler_patience': 3, 'class_weight': 0.8067962293930673, 'activation': 'ELU', 'classification_multiplier': 6250.232657143701}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:54:54,748] Trial 121 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 665, 'latent_dim': 26, 'beta': 1.6268826553789741, 'gamma': 0.45625228979459315, 'dropout_rate': 0.2740147418472463, 'lr': 0.005690632744655222, 'scheduler_patience': 3, 'class_weight': 0.7131345012025423, 'activation': 'ELU', 'classification_multiplier': 10428.580712590197}. Best is trial 109 with value: 0.9298245614035089.
