Non-Repeater,Repeater,Score
FRB20150418A,FRB20190520B,3.8336615562438965
FRB20190112A,FRB20191106C,1.0887224674224854
FRB20190112A,FRB20190915D,0.8578299283981323
FRB20200917A,FRB20200926A,0.901089072227478
FRB20200917A,FRB20190127B,0.6403709650039673
FRB20200917A,FRB20190208A,0.7220750451087952
FRB20200917A,FRB20181128A,0.9284043312072754
FRB20200125A,FRB20180814A,0.1075608879327774
FRB20200125A,FRB20200223B,0.11381848901510239
FRB20200125A,FRB20220912A,0.12687577307224274
